parcel_id,farmer_name,district,mandal,village,survey_no,latitude,longitude,land_area_acres,irrigation_type,soil_type,season,year,crop_type,crop_stage,previous_crop
AP_ANP_00427_C2,Suresh Naidu,Anantapur,Raptadu,Raptadu,SY-1427,14.643462,77.588165,4.19,Borewell,Red Loamy,Rabi,2025,Sunflower,Flowering,
AP_ANP_00427_C3,Lakshmi Reddy,Anantapur,Raptadu,Raptadu,SY-1427,14.613823,77.574536,3.39,Borewell,Red Loamy,Rabi,2025,Sunflower,Flowering,
AP_ANP_00427_C1,Ramesh Kumar,Anantapur,Raptadu,Raptadu,SY-1427,14.61226,77.596069,3.95,Rainfed,Clay Loam,Summer,2025,Sunflower,Vegetative,
AP_ANP_00427_C2,Suresh Naidu,Anantapur,Raptadu,Raptadu,SY-1427,14.622329,77.586587,4.31,Rainfed,Clay Loam,Summer,2025,Sunflower,Vegetative,
AP_ANP_00427_C3,Lakshmi Reddy,Anantapur,Raptadu,Raptadu,SY-1427,14.62789,77.57295,3.25,Rainfed,Clay Loam,Summer,2025,Sunflower,Vegetative,
AP_ANP_00428_C1,Subba Rao,Anantapur,Kanekal,Kanekal,SY-1428,14.775586,77.018186,2.84,Rainfed,Clay Loam,Kharif,2025,Pearl Millet,Flowering,
AP_ANP_00428_C2,Ramesh Kumar,Anantapur,Kanekal,Kanekal,SY-1428,14.780942,77.002137,2.83,Rainfed,Clay Loam,Kharif,2025,Pearl Millet,Flowering,
AP_ANP_00428_C3,Suresh Naidu,Anantapur,Kanekal,Kanekal,SY-1428,14.754796,77.022819,3.27,Rainfed,Clay Loam,Kharif,2025,Pearl Millet,Flowering,
AP_ANP_00428_C1,Subba Rao,Anantapur,Kanekal,Kanekal,SY-1428,14.756189,77.023901,3.05,Borewell,Red Loamy,Rabi,2025,Sorghum,Maturity,
AP_ANP_00428_C2,Ramesh Kumar,Anantapur,Kanekal,Kanekal,SY-1428,14.755481,77.032936,3.8,Borewell,Red Loamy,Rabi,2025,Sorghum,Maturity,
AP_ANP_00428_C3,Suresh Naidu,Anantapur,Kanekal,Kanekal,SY-1428,14.784194,77.022572,3.78,Borewell,Red Loamy,Rabi,2025,Sorghum,Maturity,
AP_ANP_00428_C1,Subba Rao,Anantapur,Kanekal,Kanekal,SY-1428,14.754177,77.022573,2.75,Borewell,Sandy Loam,Summer,2025,Sunflower,Sowing,
AP_ANP_00428_C2,Ramesh Kumar,Anantapur,Kanekal,Kanekal,SY-1428,14.783699,77.031323,3.0,Borewell,Sandy Loam,Summer,2025,Sunflower,Sowing,
AP_ANP_00428_C3,Suresh Naidu,Anantapur,Kanekal,Kanekal,SY-1428,14.763206,77.002078,3.19,Borewell,Sandy Loam,Summer,2025,Sunflower,Sowing,
AP_ANP_00429_C1,Vijayalakshmi,Anantapur,Vajrakarur,P.C. Pyapili,SY-1429,14.990037,77.427572,5.78,Borewell,Sandy Loam,Kharif,2025,Cotton,Vegetative,
AP_ANP_00429_C2,Subba Rao,Anantapur,Vajrakarur,P.C. Pyapili,SY-1429,15.001356,77.428192,6.88,Borewell,Sandy Loam,Kharif,2025,Cotton,Vegetative,
AP_ANP_00429_C3,Ramesh Kumar,Anantapur,Vajrakarur,P.C. Pyapili,SY-1429,14.997409,77.41583,7.59,Borewell,Sandy Loam,Kharif,2025,Cotton,Vegetative,
AP_ANP_00429_C1,Vijayalakshmi,Anantapur,Vajrakarur,P.C. Pyapili,SY-1429,14.989276,77.431134,8.32,Rainfed,Red Loamy,Rabi,2025,Bengal Gram,Sowing,
AP_ANP_00429_C2,Subba Rao,Anantapur,Vajrakarur,P.C. Pyapili,SY-1429,14.985745,77.414596,6.91,Rainfed,Red Loamy,Rabi,2025,Bengal Gram,Sowing,
AP_ANP_00429_C3,Ramesh Kumar,Anantapur,Vajrakarur,P.C. Pyapili,SY-1429,14.983072,77.415153,8.34,Rainfed,Red Loamy,Rabi,2025,Bengal Gram,Sowing,
AP_ANP_00429_C1,Vijayalakshmi,Anantapur,Vajrakarur,P.C. Pyapili,SY-1429,14.999261,77.431968,6.87,Rainfed,Red Loamy,Summer,2025,Maize,Vegetative,
AP_ANP_00429_C2,Subba Rao,Anantapur,Vajrakarur,P.C. Pyapili,SY-1429,14.968741,77.4414,7.8,Rainfed,Red Loamy,Summer,2025,Maize,Vegetative,
AP_ANP_00429_C3,Ramesh Kumar,Anantapur,Vajrakarur,P.C. Pyapili,SY-1429,14.996428,77.41168,5.86,Rainfed,Red Loamy,Summer,2025,Maize,Vegetative,
AP_ANP_00430_C1,Narasimha Rao,Anantapur,Gummagatta,Kalugodu,SY-1430,14.66843,76.903338,6.56,Rainfed,Sandy Loam,Kharif,2025,Red Gram,Vegetative,
AP_ANP_00430_C2,Ravi Teja,Anantapur,Gummagatta,Kalugodu,SY-1430,14.671522,76.91557,7.34,Rainfed,Sandy Loam,Kharif,2025,Red Gram,Vegetative,
AP_ANP_00430_C3,Bhavani S,Anantapur,Gummagatta,Kalugodu,SY-1430,14.657393,76.916399,5.79,Rainfed,Sandy Loam,Kharif,2025,Red Gram,Vegetative,
AP_ANP_00430_C1,Narasimha Rao,Anantapur,Gummagatta,Kalugodu,SY-1430,14.683509,76.922015,7.51,Borewell,Clay Loam,Rabi,2025,Groundnut,Vegetative,
AP_ANP_00430_C2,Ravi Teja,Anantapur,Gummagatta,Kalugodu,SY-1430,14.676215,76.922963,7.27,Borewell,Clay Loam,Rabi,2025,Groundnut,Vegetative,
AP_ANP_00430_C3,Bhavani S,Anantapur,Gummagatta,Kalugodu,SY-1430,14.680023,76.909598,6.18,Borewell,Clay Loam,Rabi,2025,Groundnut,Vegetative,
AP_ANP_00430_C1,Narasimha Rao,Anantapur,Gummagatta,Kalugodu,SY-1430,14.680621,76.914661,7.64,Canal,Sandy Loam,Summer,2025,Vegetables,Maturity,
AP_ANP_00430_C2,Ravi Teja,Anantapur,Gummagatta,Kalugodu,SY-1430,14.687894,76.928221,6.01,Canal,Sandy Loam,Summer,2025,Vegetables,Maturity,
AP_ANP_00430_C3,Bhavani S,Anantapur,Gummagatta,Kalugodu,SY-1430,14.668188,76.897901,5.8,Canal,Sandy Loam,Summer,2025,Vegetables,Maturity,
AP_ANP_00431_C1,Anuradha V,Anantapur,Raptadu,Bukkacherla,SY-1431,14.568495,77.601734,1.17,Borewell,Sandy Loam,Kharif,2025,Red Gram,Flowering,
AP_ANP_00431_C2,Narasimha Rao,Anantapur,Raptadu,Bukkacherla,SY-1431,14.58688,77.589983,1.0,Borewell,Sandy Loam,Kharif,2025,Red Gram,Flowering,
AP_ANP_00431_C3,Ravi Teja,Anantapur,Raptadu,Bukkacherla,SY-1431,14.599505,77.581259,1.24,Borewell,Sandy Loam,Kharif,2025,Red Gram,Flowering,
AP_ANP_00431_C1,Anuradha V,Anantapur,Raptadu,Bukkacherla,SY-1431,14.577577,77.578014,1.24,Canal,Red Sandy Loam,Rabi,2025,Sorghum,Vegetative,
AP_ANP_00431_C2,Narasimha Rao,Anantapur,Raptadu,Bukkacherla,SY-1431,14.598788,77.615243,1.11,Canal,Red Sandy Loam,Rabi,2025,Sorghum,Vegetative,
AP_ANP_00431_C3,Ravi Teja,Anantapur,Raptadu,Bukkacherla,SY-1431,14.591956,77.612431,1.04,Canal,Red Sandy Loam,Rabi,2025,Sorghum,Vegetative,
AP_ANP_00431_C1,Anuradha V,Anantapur,Raptadu,Bukkacherla,SY-1431,14.593191,77.614638,1.05,Rainfed,Clay Loam,Summer,2025,Maize,Sowing,
AP_ANP_00431_C2,Narasimha Rao,Anantapur,Raptadu,Bukkacherla,SY-1431,14.596968,77.615273,0.96,Rainfed,Clay Loam,Summer,2025,Maize,Sowing,
AP_ANP_00431_C3,Ravi Teja,Anantapur,Raptadu,Bukkacherla,SY-1431,14.58767,77.591468,0.96,Rainfed,Clay Loam,Summer,2025,Maize,Sowing,
AP_ANP_00432_C1,Krishna Murthy,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1432,15.032165,77.637565,3.74,Borewell,Red Sandy Loam,Kharif,2025,Foxtail Millet,Flowering,
AP_ANP_00432_C2,Anuradha V,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1432,15.06281,77.656338,3.11,Borewell,Red Sandy Loam,Kharif,2025,Foxtail Millet,Flowering,
AP_ANP_00432_C3,Narasimha Rao,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1432,15.032614,77.669726,3.53,Borewell,Red Sandy Loam,Kharif,2025,Foxtail Millet,Flowering,
AP_ANP_00432_C1,Krishna Murthy,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1432,15.043684,77.666136,3.58,Borewell,Black Soil,Rabi,2025,Sorghum,Flowering,
AP_ANP_00432_C2,Anuradha V,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1432,15.056586,77.675282,3.14,Borewell,Black Soil,Rabi,2025,Sorghum,Flowering,
AP_ANP_00432_C3,Narasimha Rao,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1432,15.037014,77.657082,3.12,Borewell,Black Soil,Rabi,2025,Sorghum,Flowering,
AP_ANP_00432_C1,Krishna Murthy,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1432,15.044133,77.667512,2.92,Rainfed,Sandy Loam,Summer,2025,Maize,Vegetative,
AP_ANP_00432_C2,Anuradha V,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1432,15.038234,77.672438,2.85,Rainfed,Sandy Loam,Summer,2025,Maize,Vegetative,
AP_ANP_00432_C3,Narasimha Rao,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1432,15.034079,77.639546,3.68,Rainfed,Sandy Loam,Summer,2025,Maize,Vegetative,
AP_ANP_00433_C1,Padma Kumari,Anantapur,Vajrakarur,Chabala,SY-1433,15.00878,77.434802,2.25,Rainfed,Clay Loam,Kharif,2025,Paddy,Vegetative,
AP_ANP_00433_C2,Krishna Murthy,Anantapur,Vajrakarur,Chabala,SY-1433,14.996716,77.425002,3.2,Rainfed,Clay Loam,Kharif,2025,Paddy,Vegetative,
AP_ANP_00433_C3,Anuradha V,Anantapur,Vajrakarur,Chabala,SY-1433,15.014599,77.407028,2.91,Rainfed,Clay Loam,Kharif,2025,Paddy,Vegetative,
AP_ANP_00433_C1,Padma Kumari,Anantapur,Vajrakarur,Chabala,SY-1433,14.980003,77.417186,3.04,Rainfed,Red Loamy,Rabi,2025,Sunflower,Sowing,
AP_ANP_00433_C2,Krishna Murthy,Anantapur,Vajrakarur,Chabala,SY-1433,15.006006,77.437802,2.95,Rainfed,Red Loamy,Rabi,2025,Sunflower,Sowing,
AP_ANP_00433_C3,Anuradha V,Anantapur,Vajrakarur,Chabala,SY-1433,15.002922,77.409196,2.61,Rainfed,Red Loamy,Rabi,2025,Sunflower,Sowing,
AP_ANP_00433_C1,Padma Kumari,Anantapur,Vajrakarur,Chabala,SY-1433,14.996145,77.429636,3.15,Rainfed,Black Soil,Summer,2025,Sunflower,Sowing,
AP_ANP_00433_C2,Krishna Murthy,Anantapur,Vajrakarur,Chabala,SY-1433,15.009149,77.425875,2.57,Rainfed,Black Soil,Summer,2025,Sunflower,Sowing,
AP_ANP_00433_C3,Anuradha V,Anantapur,Vajrakarur,Chabala,SY-1433,14.981367,77.423501,2.63,Rainfed,Black Soil,Summer,2025,Sunflower,Sowing,
AP_ANP_00434_C1,Srinivas Reddy,Anantapur,Peddapappur,Pasilur,SY-1434,14.916355,77.865134,2.88,Rainfed,Red Loamy,Kharif,2025,Pearl Millet,Maturity,
AP_ANP_00434_C2,Padma Kumari,Anantapur,Peddapappur,Pasilur,SY-1434,14.927244,77.858163,3.25,Rainfed,Red Loamy,Kharif,2025,Pearl Millet,Maturity,
AP_ANP_00434_C3,Krishna Murthy,Anantapur,Peddapappur,Pasilur,SY-1434,14.905837,77.879504,3.38,Rainfed,Red Loamy,Kharif,2025,Pearl Millet,Maturity,
AP_ANP_00434_C1,Srinivas Reddy,Anantapur,Peddapappur,Pasilur,SY-1434,14.90127,77.859316,2.7,Borewell,Black Soil,Rabi,2025,Bengal Gram,Flowering,
AP_ANP_00434_C2,Padma Kumari,Anantapur,Peddapappur,Pasilur,SY-1434,14.906313,77.873625,2.68,Borewell,Black Soil,Rabi,2025,Bengal Gram,Flowering,
AP_ANP_00434_C3,Krishna Murthy,Anantapur,Peddapappur,Pasilur,SY-1434,14.898143,77.872494,2.94,Borewell,Black Soil,Rabi,2025,Bengal Gram,Flowering,
AP_ANP_00434_C1,Srinivas Reddy,Anantapur,Peddapappur,Pasilur,SY-1434,14.904223,77.863911,3.52,Rainfed,Sandy Loam,Summer,2025,Sunflower,Maturity,
AP_ANP_00434_C2,Padma Kumari,Anantapur,Peddapappur,Pasilur,SY-1434,14.906205,77.882217,3.31,Rainfed,Sandy Loam,Summer,2025,Sunflower,Maturity,
AP_ANP_00434_C3,Krishna Murthy,Anantapur,Peddapappur,Pasilur,SY-1434,14.916574,77.867055,3.59,Rainfed,Sandy Loam,Summer,2025,Sunflower,Maturity,
AP_ANP_00435_C1,Venkatesh Rao,Anantapur,Kambadur,Ramagiri,SY-1435,14.327138,77.211113,1.93,Rainfed,Sandy Loam,Kharif,2025,Red Gram,Maturity,
AP_ANP_00435_C2,Srinivas Reddy,Anantapur,Kambadur,Ramagiri,SY-1435,14.334476,77.20192,2.36,Rainfed,Sandy Loam,Kharif,2025,Red Gram,Maturity,
AP_ANP_00435_C3,Padma Kumari,Anantapur,Kambadur,Ramagiri,SY-1435,14.33793,77.200988,2.49,Rainfed,Sandy Loam,Kharif,2025,Red Gram,Maturity,
AP_ANP_00435_C1,Venkatesh Rao,Anantapur,Kambadur,Ramagiri,SY-1435,14.30955,77.222782,2.31,Rainfed,Red Sandy Loam,Rabi,2025,Groundnut,Flowering,
AP_ANP_00435_C2,Srinivas Reddy,Anantapur,Kambadur,Ramagiri,SY-1435,14.313513,77.205212,2.17,Rainfed,Red Sandy Loam,Rabi,2025,Groundnut,Flowering,
AP_ANP_00435_C3,Padma Kumari,Anantapur,Kambadur,Ramagiri,SY-1435,14.30061,77.223347,2.0,Rainfed,Red Sandy Loam,Rabi,2025,Groundnut,Flowering,
AP_ANP_00435_C1,Venkatesh Rao,Anantapur,Kambadur,Ramagiri,SY-1435,14.315791,77.223895,2.1,Borewell,Black Soil,Summer,2025,Vegetables,Sowing,
AP_ANP_00435_C2,Srinivas Reddy,Anantapur,Kambadur,Ramagiri,SY-1435,14.305544,77.224759,2.26,Borewell,Black Soil,Summer,2025,Vegetables,Sowing,
AP_ANP_00435_C3,Padma Kumari,Anantapur,Kambadur,Ramagiri,SY-1435,14.331425,77.216944,2.22,Borewell,Black Soil,Summer,2025,Vegetables,Sowing,
AP_ANP_00436_C1,Lakshmi Reddy,Anantapur,D. Hirehal,D. Hirehal,SY-1436,15.11478,76.93096,6.42,Rainfed,Black Soil,Kharif,2025,Red Gram,Maturity,
AP_ANP_00436_C2,Venkatesh Rao,Anantapur,D. Hirehal,D. Hirehal,SY-1436,15.116625,76.934637,6.44,Rainfed,Black Soil,Kharif,2025,Red Gram,Maturity,
AP_ANP_00436_C3,Srinivas Reddy,Anantapur,D. Hirehal,D. Hirehal,SY-1436,15.122545,76.924194,7.63,Rainfed,Black Soil,Kharif,2025,Red Gram,Maturity,
AP_ANP_00436_C1,Lakshmi Reddy,Anantapur,D. Hirehal,D. Hirehal,SY-1436,15.140139,76.932716,8.69,Rainfed,Clay Loam,Rabi,2025,Groundnut,Sowing,
AP_ANP_00436_C2,Venkatesh Rao,Anantapur,D. Hirehal,D. Hirehal,SY-1436,15.111182,76.910336,6.21,Rainfed,Clay Loam,Rabi,2025,Groundnut,Sowing,
AP_ANP_00436_C3,Srinivas Reddy,Anantapur,D. Hirehal,D. Hirehal,SY-1436,15.137723,76.919175,7.64,Rainfed,Clay Loam,Rabi,2025,Groundnut,Sowing,
AP_ANP_00436_C1,Lakshmi Reddy,Anantapur,D. Hirehal,D. Hirehal,SY-1436,15.149907,76.906457,6.86,Rainfed,Black Soil,Summer,2025,Groundnut,Sowing,
AP_ANP_00436_C2,Venkatesh Rao,Anantapur,D. Hirehal,D. Hirehal,SY-1436,15.123993,76.924291,6.08,Rainfed,Black Soil,Summer,2025,Groundnut,Sowing,
AP_ANP_00436_C3,Srinivas Reddy,Anantapur,D. Hirehal,D. Hirehal,SY-1436,15.125284,76.918497,8.55,Rainfed,Black Soil,Summer,2025,Groundnut,Sowing,
AP_ANP_00437_C1,Suresh Naidu,Anantapur,Kudair,Gotluru,SY-1437,14.747383,77.396332,1.88,Rainfed,Red Sandy Loam,Kharif,2025,Pearl Millet,Vegetative,
AP_ANP_00437_C2,Lakshmi Reddy,Anantapur,Kudair,Gotluru,SY-1437,14.749685,77.416294,1.83,Rainfed,Red Sandy Loam,Kharif,2025,Pearl Millet,Vegetative,
AP_ANP_00437_C3,Venkatesh Rao,Anantapur,Kudair,Gotluru,SY-1437,14.744946,77.406053,2.09,Rainfed,Red Sandy Loam,Kharif,2025,Pearl Millet,Vegetative,
AP_ANP_00437_C1,Suresh Naidu,Anantapur,Kudair,Gotluru,SY-1437,14.779636,77.414672,2.39,Rainfed,Sandy Loam,Rabi,2025,Sorghum,Maturity,
AP_ANP_00437_C2,Lakshmi Reddy,Anantapur,Kudair,Gotluru,SY-1437,14.747637,77.410336,2.01,Rainfed,Sandy Loam,Rabi,2025,Sorghum,Maturity,
AP_ANP_00437_C3,Venkatesh Rao,Anantapur,Kudair,Gotluru,SY-1437,14.749416,77.408673,2.69,Rainfed,Sandy Loam,Rabi,2025,Sorghum,Maturity,
AP_ANP_00437_C1,Suresh Naidu,Anantapur,Kudair,Gotluru,SY-1437,14.751733,77.422548,2.06,Rainfed,Red Sandy Loam,Summer,2025,Groundnut,Flowering,
AP_ANP_00437_C2,Lakshmi Reddy,Anantapur,Kudair,Gotluru,SY-1437,14.766045,77.422671,2.28,Rainfed,Red Sandy Loam,Summer,2025,Groundnut,Flowering,
AP_ANP_00437_C3,Venkatesh Rao,Anantapur,Kudair,Gotluru,SY-1437,14.75028,77.424378,2.37,Rainfed,Red Sandy Loam,Summer,2025,Groundnut,Flowering,
AP_ANP_00438_C1,Ramesh Kumar,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1438,14.958499,77.718689,4.44,Rainfed,Red Loamy,Kharif,2025,Groundnut,Sowing,
AP_ANP_00438_C2,Suresh Naidu,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1438,14.965223,77.713081,5.08,Rainfed,Red Loamy,Kharif,2025,Groundnut,Sowing,
AP_ANP_00438_C3,Lakshmi Reddy,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1438,14.988022,77.713426,3.84,Rainfed,Red Loamy,Kharif,2025,Groundnut,Sowing,
AP_ANP_00438_C1,Ramesh Kumar,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1438,14.99225,77.701203,4.51,Rainfed,Red Loamy,Rabi,2025,Groundnut,Flowering,
AP_ANP_00438_C2,Suresh Naidu,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1438,14.989237,77.695063,5.15,Rainfed,Red Loamy,Rabi,2025,Groundnut,Flowering,
AP_ANP_00438_C3,Lakshmi Reddy,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1438,14.960275,77.703355,3.81,Rainfed,Red Loamy,Rabi,2025,Groundnut,Flowering,
AP_ANP_00438_C1,Ramesh Kumar,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1438,14.956214,77.713794,5.12,Rainfed,Red Loamy,Summer,2025,Groundnut,Sowing,
AP_ANP_00438_C2,Suresh Naidu,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1438,14.991779,77.698073,5.12,Rainfed,Red Loamy,Summer,2025,Groundnut,Sowing,
AP_ANP_00438_C3,Lakshmi Reddy,Anantapur,Peddavaduguru,Chinnivaduguru,SY-1438,14.979035,77.715412,4.81,Rainfed,Red Loamy,Summer,2025,Groundnut,Sowing,
AP_ANP_00439_C1,Subba Rao,Anantapur,Vajrakarur,Vajrakarur,SY-1439,15.002862,77.358405,3.37,Rainfed,Black Soil,Kharif,2025,Red Gram,Vegetative,
AP_ANP_00439_C2,Ramesh Kumar,Anantapur,Vajrakarur,Vajrakarur,SY-1439,15.030636,77.349585,4.42,Rainfed,Black Soil,Kharif,2025,Red Gram,Vegetative,
AP_ANP_00439_C3,Suresh Naidu,Anantapur,Vajrakarur,Vajrakarur,SY-1439,15.027622,77.348108,4.03,Rainfed,Black Soil,Kharif,2025,Red Gram,Vegetative,
AP_ANP_00439_C1,Subba Rao,Anantapur,Vajrakarur,Vajrakarur,SY-1439,15.030227,77.35558,3.48,Rainfed,Red Loamy,Rabi,2025,Sunflower,Sowing,
AP_ANP_00439_C2,Ramesh Kumar,Anantapur,Vajrakarur,Vajrakarur,SY-1439,15.021104,77.347226,3.75,Rainfed,Red Loamy,Rabi,2025,Sunflower,Sowing,
AP_ANP_00439_C3,Suresh Naidu,Anantapur,Vajrakarur,Vajrakarur,SY-1439,15.001396,77.33833,3.25,Rainfed,Red Loamy,Rabi,2025,Sunflower,Sowing,
AP_ANP_00439_C1,Subba Rao,Anantapur,Vajrakarur,Vajrakarur,SY-1439,15.003684,77.344549,3.22,Rainfed,Red Loamy,Summer,2025,Groundnut,Sowing,
AP_ANP_00439_C2,Ramesh Kumar,Anantapur,Vajrakarur,Vajrakarur,SY-1439,15.003346,77.351656,4.28,Rainfed,Red Loamy,Summer,2025,Groundnut,Sowing,
AP_ANP_00439_C3,Suresh Naidu,Anantapur,Vajrakarur,Vajrakarur,SY-1439,15.009371,77.340948,4.36,Rainfed,Red Loamy,Summer,2025,Groundnut,Sowing,
AP_ANP_00440_C1,Ravi Teja,Anantapur,Kalyandurg,Chapiri,SY-1440,14.50802,77.067813,6.52,Borewell,Red Loamy,Kharif,2025,Red Gram,Flowering,
AP_ANP_00440_C2,Bhavani S,Anantapur,Kalyandurg,Chapiri,SY-1440,14.488285,77.083198,7.31,Borewell,Red Loamy,Kharif,2025,Red Gram,Flowering,
AP_ANP_00440_C3,Gopal Reddy,Anantapur,Kalyandurg,Chapiri,SY-1440,14.484891,77.103525,7.03,Borewell,Red Loamy,Kharif,2025,Red Gram,Flowering,
AP_ANP_00440_C1,Ravi Teja,Anantapur,Kalyandurg,Chapiri,SY-1440,14.503674,77.095885,6.66,Rainfed,Black Soil,Rabi,2025,Sunflower,Vegetative,
AP_ANP_00440_C2,Bhavani S,Anantapur,Kalyandurg,Chapiri,SY-1440,14.494897,77.08733,6.74,Rainfed,Black Soil,Rabi,2025,Sunflower,Vegetative,
AP_ANP_00440_C3,Gopal Reddy,Anantapur,Kalyandurg,Chapiri,SY-1440,14.520979,77.102499,8.16,Rainfed,Black Soil,Rabi,2025,Sunflower,Vegetative,
AP_ANP_00440_C1,Ravi Teja,Anantapur,Kalyandurg,Chapiri,SY-1440,14.501541,77.084594,7.02,Rainfed,Red Sandy Loam,Summer,2025,Maize,Flowering,
AP_ANP_00440_C2,Bhavani S,Anantapur,Kalyandurg,Chapiri,SY-1440,14.5123,77.106776,8.09,Rainfed,Red Sandy Loam,Summer,2025,Maize,Flowering,
AP_ANP_00440_C3,Gopal Reddy,Anantapur,Kalyandurg,Chapiri,SY-1440,14.520141,77.10692,7.77,Rainfed,Red Sandy Loam,Summer,2025,Maize,Flowering,
AP_ANP_00441_C1,Narasimha Rao,Anantapur,Beluguppa,Beluguppa,SY-1441,14.709595,77.166522,7.09,Borewell,Sandy Loam,Kharif,2025,Groundnut,Sowing,
AP_ANP_00441_C2,Ravi Teja,Anantapur,Beluguppa,Beluguppa,SY-1441,14.712636,77.133303,7.74,Borewell,Sandy Loam,Kharif,2025,Groundnut,Sowing,
AP_ANP_00441_C3,Bhavani S,Anantapur,Beluguppa,Beluguppa,SY-1441,14.706083,77.137769,7.23,Borewell,Sandy Loam,Kharif,2025,Groundnut,Sowing,
AP_ANP_00441_C1,Narasimha Rao,Anantapur,Beluguppa,Beluguppa,SY-1441,14.713179,77.151232,6.46,Rainfed,Sandy Loam,Rabi,2025,Sunflower,Vegetative,
AP_ANP_00441_C2,Ravi Teja,Anantapur,Beluguppa,Beluguppa,SY-1441,14.701836,77.135331,7.53,Rainfed,Sandy Loam,Rabi,2025,Sunflower,Vegetative,
AP_ANP_00441_C3,Bhavani S,Anantapur,Beluguppa,Beluguppa,SY-1441,14.703192,77.161503,6.54,Rainfed,Sandy Loam,Rabi,2025,Sunflower,Vegetative,
AP_ANP_00441_C1,Narasimha Rao,Anantapur,Beluguppa,Beluguppa,SY-1441,14.719219,77.137361,6.78,Rainfed,Red Loamy,Summer,2025,Vegetables,Sowing,
AP_ANP_00441_C2,Ravi Teja,Anantapur,Beluguppa,Beluguppa,SY-1441,14.711931,77.163756,8.87,Rainfed,Red Loamy,Summer,2025,Vegetables,Sowing,
AP_ANP_00441_C3,Bhavani S,Anantapur,Beluguppa,Beluguppa,SY-1441,14.723111,77.142349,7.11,Rainfed,Red Loamy,Summer,2025,Vegetables,Sowing,
AP_ANP_00442_C1,Anuradha V,Anantapur,Kalyandurg,Kalyandurg,SY-1442,14.551128,77.083232,7.01,Rainfed,Black Soil,Kharif,2025,Red Gram,Maturity,
AP_ANP_00442_C2,Narasimha Rao,Anantapur,Kalyandurg,Kalyandurg,SY-1442,14.529074,77.094071,6.45,Rainfed,Black Soil,Kharif,2025,Red Gram,Maturity,
AP_ANP_00442_C3,Ravi Teja,Anantapur,Kalyandurg,Kalyandurg,SY-1442,14.529324,77.105123,7.09,Rainfed,Black Soil,Kharif,2025,Red Gram,Maturity,
AP_ANP_00442_C1,Anuradha V,Anantapur,Kalyandurg,Kalyandurg,SY-1442,14.530918,77.101957,6.76,Rainfed,Red Sandy Loam,Rabi,2025,Maize,Flowering,
AP_ANP_00442_C2,Narasimha Rao,Anantapur,Kalyandurg,Kalyandurg,SY-1442,14.543697,77.111575,6.17,Rainfed,Red Sandy Loam,Rabi,2025,Maize,Flowering,
AP_ANP_00442_C3,Ravi Teja,Anantapur,Kalyandurg,Kalyandurg,SY-1442,14.556344,77.097289,5.86,Rainfed,Red Sandy Loam,Rabi,2025,Maize,Flowering,
AP_ANP_00442_C1,Anuradha V,Anantapur,Kalyandurg,Kalyandurg,SY-1442,14.522083,77.100104,6.27,Borewell,Black Soil,Summer,2025,Vegetables,Vegetative,
AP_ANP_00442_C2,Narasimha Rao,Anantapur,Kalyandurg,Kalyandurg,SY-1442,14.537832,77.108884,6.24,Borewell,Black Soil,Summer,2025,Vegetables,Vegetative,
AP_ANP_00442_C3,Ravi Teja,Anantapur,Kalyandurg,Kalyandurg,SY-1442,14.537107,77.099245,5.84,Borewell,Black Soil,Summer,2025,Vegetables,Vegetative,
AP_ANP_00443_C1,Krishna Murthy,Anantapur,Yellanur,Yellanur,SY-1443,14.754659,77.969292,1.56,Borewell,Red Sandy Loam,Kharif,2025,Foxtail Millet,Maturity,
AP_ANP_00443_C2,Anuradha V,Anantapur,Yellanur,Yellanur,SY-1443,14.764621,77.956636,1.42,Borewell,Red Sandy Loam,Kharif,2025,Foxtail Millet,Maturity,
AP_ANP_00443_C3,Narasimha Rao,Anantapur,Yellanur,Yellanur,SY-1443,14.762285,77.947301,1.89,Borewell,Red Sandy Loam,Kharif,2025,Foxtail Millet,Maturity,
AP_ANP_00443_C1,Krishna Murthy,Anantapur,Yellanur,Yellanur,SY-1443,14.757171,77.982485,1.79,Rainfed,Red Loamy,Rabi,2025,Bengal Gram,Vegetative,
AP_ANP_00443_C2,Anuradha V,Anantapur,Yellanur,Yellanur,SY-1443,14.748884,77.945895,1.48,Rainfed,Red Loamy,Rabi,2025,Bengal Gram,Vegetative,
